Codigo,Nombre,Provincia,Normativa de creaciÑn,Auxiliarato,Tecnicatura,Grado universitario,Dependencia,Habilitado,CUE
2394,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA,null,null,NO,NO,SI,null,SI,"null,"
2395,FEDERACION ARGENTINA DE PODOLOGOS PEDICUROS DE LA PCIA. DE BUENOS AIRES,Buenos Aires,null,null,null,null,Privado,SI,"null,"
2396,INSTITUTO SUPERIOR NUESTRA SEÑORA DE FATIMA,CABA,null,NO,SI,NO,null,SI,20286200
2397,INSTITUTO DE ARTE Y CIENCIAS DE LA SALUD (ARCIS),CABA,null,NO,SI,NO,null,SI,20288100
2398,INSTITUTO SUPERIOR HUMANISTICO,Corrientes,null,NO,SI,null,Privado,SI,"null,"
2399,ONNIS LISTA INSTITUTO OFTALMOLOGIA PRIVADO,Córdoba,null,null,null,null,Privado,SI,"null,"
2400,INSTITUTO DE EDUCACION SUPERIOR NTRA. SRA. DEL CARMEN,San Juan,RES.9329-ME-2013,NO,SI,null,null,SI,700086000
2401,INSTITUTO DE EDUCACION SUPERIOR TRASCENDER,Jujuy,RESOL 6363-E-2009,NO,SI,null,null,SI,"null,"
2402,SANATORIO MAYO,Santa Fe,null,null,null,null,Privado,SI,"null,"
2403,CENTRO INTEGRAL DE MEDICINA DE ALTA COMPLEJIDAD CIMAC,San Juan,null,null,null,null,Privado,SI,"null,"
2404,SANATORIO LAS LOMAS,Buenos Aires,null,null,null,null,Privado,SI,"null,"
2405,DIAGNOSTICO MEDICO S.A (SEDE CENTRAL),CABA,null,null,null,null,Privado,SI,"null,"
2406,SANATORIO SAN JORGE,Tierra del Fuego,null,null,null,null,Privado,SI,"null,"
2407,HOSPITAL INTERZONAL AGUDOS EVITA,Buenos Aires,null,SI,NO,null,Provincial,SI,"null,"
2408,UNIVERSIDAD PRIVADA ABIERTA LATINOAMERICANA,null,null,NO,NO,SI,null,SI,"null,"
2409,UNIVERSIDAD TECNICA PRIVADA COSMOS,null,null,NO,NO,SI,null,SI,"null,"
2410,UNIVERSIDAD PRIVADA FRANZ TAMAYO,null,null,NO,NO,SI,null,SI,"null,"
2411,UNIVERSIDAD REMINGTON,null,null,NO,NO,SI,null,SI,"null,"
2412,UNIVERSIDAD DE SUCRE,null,null,NO,NO,SI,null,SI,"null,"
2413,UNIVERSIDAD AUSTRAL DE CHILE,null,null,NO,NO,SI,null,SI,"null,"
2414,UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES,null,null,NO,NO,SI,null,SI,"null,"
2415,UNIVERSIDAD DE VALPARAISO,null,null,NO,NO,SI,null,SI,"null,"
2416,UNIVERSIDAD JUAREZ AUTONOMA DE TABASCO,null,null,NO,NO,SI,null,SI,"null,"
2417,INSTITUTO SUPERIOR DE CIENCIAS MEDICAS DE VILLA CLARA,null,null,NO,NO,SI,null,SI,"null,"
2418,UNIVERSIDAD CES,null,null,NO,NO,SI,null,SI,"null,"
2419,UNIVERSIDAD ROVIRA I VIRGILI,null,null,NO,NO,SI,null,SI,"null,"
2420,UNIVERSIDAD NACIONAL DE LOJA,null,null,NO,NO,SI,null,SI,"null,"
2421,UNIVERSIDAD PRIVADA DE TACNA,null,null,NO,NO,SI,null,SI,"null,"
2422,UNIVERSIDAD SAN FRANCISCO DE QUITO,null,null,NO,NO,SI,null,SI,"null,"
2423,UNIVERSIDAD DE MONTEMORELOS,null,null,NO,NO,SI,null,SI,"null,"
2424,UNIVERSIDAD PRIVADA LOS ANDES,null,null,NO,NO,SI,null,SI,"null,"
2425,UNIVERSIDAD MILITAR NUEVA GRANADA,null,null,NO,NO,SI,null,SI,"null,"
2426,UNIVERSIDAD PRIVADA SAN JUAN BAUTISTA,null,null,NO,NO,SI,null,SI,"null,"
2427,ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO,null,null,NO,NO,SI,null,SI,"null,"
2428,UNIVERSIDAD RICARDO PALMA,null,null,NO,NO,SI,null,SI,"null,"
2429,UNIVERSIDAD DEL AZUAY,null,null,NO,NO,SI,null,SI,"null,"
2430,UNIVERSIDAD DE CARABOBO,null,null,NO,SI,SI,null,SI,"null,"
2431,UNIVERSIDAD CENTRAL DE VENEZUELA,null,null,NO,NO,SI,null,SI,"null,"
2432,UNIVERSIDAD NACIONAL DE CAJAMARCA,null,null,NO,NO,SI,null,SI,"null,"
2433,UNIVERSIDAD DEL ZULIA,null,null,NO,NO,SI,null,SI,"null,"
2434,INSTITUTO TECNOLOGICO DE SANTO DOMINGO,null,null,NO,NO,SI,null,SI,"null,"
2435,UNIVERSIDAD INTERNACIONAL DEL ECUADOR,null,null,NO,NO,SI,null,SI,"null,"
2436,UNIVERSIDAD DE FRIBURGO,null,null,NO,NO,SI,null,SI,"null,"
2437,UNIVERSIDAD NACIONAL DE CHIMBORAZO,null,null,NO,NO,SI,null,SI,"null,"
2439,UNIVERSIDAD CENTROOCCIDENTAL LISANDRO ALVARADO,null,null,NO,NO,SI,null,SI,"null,"
2440,ESCUELA PROFESIONAL COLONIA LIEBIG,Corrientes,null,SI,NO,null,Provincial,SI,"null,"
2441,UNIVERSIDAD CATOLICA DE PELOTAS,null,null,NO,NO,SI,null,SI,"null,"
2442,UNIVERSIDAD DE LOS ANDES DE VENEZUELA,null,null,NO,NO,SI,null,SI,"null,"
2443,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,null,null,NO,NO,SI,null,SI,"null,"
2444,INSTITUTO SUPERIOR DE CIENCIAS MEDICAS DE CAMAGUEY,null,null,NO,NO,SI,null,SI,"null,"
2445,UNIVERSIDAD NACIONAL ECOLOGICA,null,null,NO,NO,SI,null,SI,"null,"
2446,DIRECCION DE EPIDEMIOLOGIA,Chaco,null,null,null,null,Provincial,SI,"null,"
2447,UNIVERSIDAD ESTATAL DE MEDICINA DE TERNOPIL,null,null,NO,NO,SI,null,SI,"null,"
2448,UNIVERSIDAD DE GUADALAJARA,null,null,NO,NO,SI,null,SI,"null,"
2449,UNIVERSIDAD AUTONOMA DE MARID,null,null,NO,NO,SI,null,SI,"null,"
2450,UNIVERSIDAD REY JUAN CARLOS,null,null,NO,NO,SI,null,SI,"null,"
2451,UNIVERSIDAD FEDERAL DE SANTA MARIA,null,null,NO,NO,SI,null,SI,"null,"
2452,UNIVERSIDAD ESTATAL DE OMSK,null,null,null,null,null,null,SI,"null,"
2453,UNIVERSIDAD MEDICA ESTATAL DE LUGANSK,null,null,NO,NO,SI,null,SI,"null,"
2454,UNIVERSIDAD ESTATAL DE MEDICINA DE CRIMEA,null,null,NO,NO,SI,null,SI,"null,"
2455,ACADEMIA ESTATAL MEDICA DE VORONEZH N.N. BURDENKO,null,null,NO,NO,SI,null,SI,"null,"
2456,ACADEMIA MEDICA ESTATAL DE DNIPROPETROVSK,null,null,NO,NO,SI,null,SI,"null,"
2457,PRIMER INSTITUTO MEDICO DE MOSCU,null,null,NO,NO,SI,null,SI,"null,"
2458,UNIVERSIDAD ESTATAL DE PERM,null,null,NO,NO,SI,null,SI,"null,"
2459,UNIVERSIDAD NACIONAL DE MEDICINA DE KHARKOV,null,null,NO,NO,SI,null,SI,"null,"
2460,UNIVERSIDAD TECNICA NACIONAL DE VINNYTSA,null,null,NO,NO,SI,null,SI,"null,"
2461,UNIVERSIDAD JOHANNES GUTENBERG,null,null,NO,NO,SI,null,SI,"null,"
2462,UNIVERSIDAD FEDERAL  DE RIO GRANDE DO SUL,null,null,NO,NO,SI,null,SI,"null,"
2463,UNIVERSIDAD MEDICA NACIONAL DE ODESSA,null,null,NO,NO,SI,null,SI,"null,"
2464,UNIVERSIDAD ESTATAL DE UZHGOROD,null,null,NO,NO,SI,null,SI,"null,"
2465,UNIVERSIDAD AUTONOMA DE GUADALAJARA,null,null,NO,NO,SI,null,SI,"null,"
2466,UNIVERSIDAD ESTATAL DE MEDICINA DE KURSK,null,null,NO,NO,SI,null,SI,"null,"
2467,UNIVERSIDAD ESTATAL DE EREVAN,null,null,null,null,null,null,SI,"null,"
2468,UNIVERSIDAD DE PARIS DESCARTES,null,null,NO,NO,SI,null,SI,"null,"
2469,UNIVERSIDAD EL BOSQUE - EX ESCUELA COLOMBIANA DE MEDICINA,null,null,NO,NO,SI,null,SI,"null,"
2470,UNIVERSIDAD AUTONOMA DE SANTO DOMINGO,null,null,NO,NO,SI,null,SI,"null,"
2471,UNIVERSIDAD DE CANTABRIA,null,null,NO,NO,SI,null,SI,"null,"
2472,UNIVERSIDAD MEDICA DE SOFIA,null,null,NO,NO,SI,null,SI,"null,"
2473,UNIVERSIDAD DE NAVARRA,null,null,NO,NO,SI,null,SI,"null,"
2474,UNIVERSIDAD DE ULM,null,null,NO,NO,SI,null,SI,"null,"
2475,UNIVERSIDAD CATOLICA DE CHILE,null,null,NO,NO,SI,null,SI,"null,"
2476,UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO,null,null,NO,NO,SI,null,SI,"null,"
2477,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,null,null,NO,NO,SI,null,SI,"null,"
2478,UNIVERSIDAD LIBRE DE BRUSELAS,null,null,NO,NO,SI,null,SI,"null,"
2479,UNIVERSIDAD RUSA DE LA AMISTAD DE LOS PUEBLOS,null,null,NO,NO,SI,null,SI,"null,"
2480,UNIVERSIDAD DE CORDOBA,null,null,NO,NO,SI,null,SI,"null,"
2481,UNIVERSIDAD DE CHILE,null,null,NO,NO,SI,null,SI,"null,"
2482,UNIVERSIDAD AUTONOMA DE NUEVO LEON,null,null,NO,NO,SI,null,SI,"null,"
2483,INSTIUTO POLITECNICO NACIONAL MEXICO,null,null,NO,NO,SI,null,SI,"null,"
2484,UNIVERSIDAD FEDERAL DE SANTA CATARINA,null,null,NO,NO,SI,null,SI,"null,"
2485,UNIVERSIDAD DE MUNICH,null,null,NO,NO,SI,null,SI,"null,"
2486,UNIVERSIDAD DE MURCIA,null,null,NO,NO,SI,null,SI,"null,"
2487,SAPIENZA UNIVERSIDAD DE ROMA,null,null,NO,NO,SI,null,SI,"null,"
2488,UNIVERSIDAD ESTATAL DE LOUISIANA,null,null,NO,NO,SI,null,SI,"null,"
2489,UNIVERSIDAD CATOLICA DE LOVAINA,null,null,NO,NO,SI,null,SI,"null,"
2490,INACAP- UNIVERSIDAD TERCNOLOGICA DE CHILE,null,null,null,null,null,null,SI,"null,"
2491,UNIVERSIDAD AUTONOMA DE CHIHUAHUA,null,null,NO,NO,SI,null,SI,"null,"
2492,UNIVERISDAD NACIONAL AUTONOMA DE NICARAGUA,null,null,NO,NO,SI,null,SI,"null,"
2493,UNIVERSIDAD EUGENIO MARIA DE HOSTOS (UNIREMHOS),null,null,NO,NO,SI,null,SI,"null,"
2494,UNIVERSIDAD DE LAS PALMAAS DE GRAN CANARIA,null,null,NO,NO,SI,null,SI,"null,"
2495,UNIVERIDAD FEDERAL DE PARANA,null,null,NO,NO,SI,null,SI,"null,"
2496,PONTIFICIA UNIVERSIDAD CATOLICA DE PARANA,null,null,NO,NO,SI,null,SI,"null,"
2497,UNIVERSIDAD NACIONAL DE TAIPEI,null,null,NO,NO,SI,null,SI,"null,"
2498,UNIVERSIDAD DE PASSO FUNDO,null,null,NO,NO,SI,null,SI,"null,"
2499,UNIVERSIDAD NACIONAL PEDRO HENRIQUEZ UREÑA,null,null,NO,NO,SI,null,SI,"null,"
2500,UNIVERSIDAD DE SYDNEY,null,null,NO,NO,SI,null,SI,"null,"
2501,UNIVERSIDAD SEMMELWEIS EX PEDRO PAZMANY,null,null,NO,NO,SI,null,SI,"null,"
2502,UNIVERSIDAD DE BOLOGNA,null,null,NO,NO,SI,null,SI,"null,"
2503,UNIVERSIDAD DE ZURICH,null,null,NO,NO,SI,null,SI,"null,"
2504,UNIVERSIDAD DE LVIV,null,null,NO,NO,SI,null,SI,"null,"
2505,UNIVERSIDAD NACIONAL DE MEDICINA DE BOGOMOLETS ( EX INSTITUTO MEDICO DE KIEV),null,null,NO,NO,SI,null,SI,"null,"
2506,UNIVERSIDAD CAROLINA,null,null,NO,NO,SI,null,SI,"null,"
2507,UNIVERSIDAD DE SHANGAI,null,null,null,null,null,null,SI,"null,"
2508,UNIVERSIDAD DE INNSBRUCK,null,null,NO,NO,SI,null,SI,"null,"
2509,UNIVERSIDAD DE PECS,null,null,NO,NO,SI,null,SI,"null,"
2510,UNIVERSIDAD DE HAMBURGO,null,null,NO,NO,SI,null,SI,"null,"
2511,UNIVERSIDAD DE ZAGREB,null,null,NO,NO,SI,null,SI,"null,"
2512,UNIVERSIDAD DE TUBINGA,null,null,NO,NO,SI,null,SI,"null,"
2513,UNIVERSIDAD DE VIENA,null,null,null,null,null,null,SI,"null,"
2514,UNIVERSIDAD DE ERLANGEN-NUREMBERG,null,null,NO,NO,SI,null,SI,"null,"
2515,UNIVERSIDAD DE ESTUDIOS DE PALERMO,null,null,NO,NO,SI,null,SI,"null,"
2516,UNIVERSIDAD DE GRAZ,null,null,NO,NO,SI,null,SI,"null,"
2517,UNIVERSIDAD DE BELGRADO,null,null,NO,NO,SI,null,SI,"null,"
2518,UNIVERSIDAD DE GENOVA,null,null,NO,NO,SI,null,SI,"null,"
2519,UNIVERSIDAD DE HEIDELBERG,null,null,NO,NO,SI,null,SI,"null,"
2520,UNIVERSIDAD DE BUCAREST,null,null,null,null,null,null,SI,"null,"
2521,UNIVERSIDAD DE DUESSELDORF,null,null,NO,NO,SI,null,SI,"null,"
2522,UNIVERSIDAD DE MILAN,null,null,NO,NO,SI,null,SI,"null,"
2523,UNIVERSIDAD DE ESTUDIOS DE CATANIA,null,null,NO,NO,SI,null,SI,"null,"
2524,UNIVERSIDAD DE LONDRES,null,null,NO,NO,SI,null,SI,"null,"
2525,UNIVERSIDAD DE GINEBRA,null,null,NO,NO,SI,null,SI,"null,"
2526,INSTITUTO SUPERIOR DE FORMACION DOCENTE Y TECNICA NRO. 158,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2528,LABORATORIO DE ANALISIS CLINICOS LACBA S.A.,CABA,null,null,null,null,Privado,SI,"null,"
2529,INSTITUTO SUPERIOR DE ENFERMERIA PROFESIONAL DE LA ASOCIACION DE EMPLEADOS DE COMERCIO,Buenos Aires,DIPREGEP nro. 4125,null,null,null,Privado,SI,"null,"
2530,INSTITUTO ERNST HAECKEL,Buenos Aires,DIEGEP 4042,null,null,null,Privado,SI,"null,"
2531,ESCUELA PRIVADA DE SANIDAD,Buenos Aires,DIPREGEP NRO. 5371,null,null,null,Privado,SI,"null,"
2532,INSTITUTO SUPERIOR DE FORMACION DOCENTE Y TECNICA NRO. 81,Buenos Aires,null,NO,SI,null,Nacional,SI,"null,"
2533,HOSPITAL MUNICIPAL PEDRO T. ORELLANA,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
2534,CLINICA EL JARDIN .,Santiago del Estero,null,null,null,null,Privado,SI,"null,"
2535,HOSPITAL DR. P.S. SANCHOLUZ,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
2536,INSTITUTO SUPERIOR DE FORMACION DOCENTE N° 804,Chubut,Resol  Prov 372/04 ME,NO,SI,null,null,SI,"null,"
2537,CENTRO DE DIAGNOSTICO AMENABAR DR. DERAGOPYAN,CABA,null,null,null,null,Privado,SI,"null,"
2538,INSTITUTO SUPERIOR DE FORMACION  DOCENTE Y TECNICA NRO. 146,Buenos Aires,null,NO,SI,null,null,SI,"null,"
2539,SECRETARIA DE SALUD Y DESARROLLO SOCIAL - ESCUELA DE ENFERMERIA DE CAMPANA,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2540,ASOCIACION DE PROPAGANDA MEDICA,Chubut,RM 750/11 y RMP 497/07,NO,SI,null,Privado,SI,"null,"
2541,INSTITUTO SUPERIOR LA SALLE DIPREGEP 6216,Buenos Aires,null,null,null,null,Privado,SI,"null,"
2542,INSTITUTO DE FORMACION MEDIA DEL HOSPITAL ITALIANO,Buenos Aires,null,null,null,null,Privado,SI,"null,"
2543,INSTITUTO SUPERIOR DE FORMACION  DOCENTE Y TECNICA NRO. 149,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2544,CENTRO MUNICIPAL DE SALUD DR. IGNACIO PIROVANO,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
2545,HOSPITAL MUNICIPAL DR. ALBERTO CASTRO,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
2546,ASOCIACION DE PROPAGANDA MEDICA - CHUBUT,Chubut,null,SI,NO,null,Privado,SI,"null,"
2547,INSTITUTO PRIVADO SUPERIOR FACULTAR,CABA,null,NO,SI,null,Privado,SI,"null,"
2548,UNIVERSIDAD DEL GRAN ROSARIO,Santa Fe,null,NO,SI,SI,null,SI,"null,"
2549,ISDF DR.J. ALFREDO FERREIRA,Corrientes,null,NO,SI,null,Nacional,SI,"null,"
2550,CENTRO DE FORMACION PROFESIONAL DE GESTION PRIVADA MARIANO MORENO,Buenos Aires,null,null,null,null,Privado,SI,"null,"
2551,UNIVERSIDAD DE SANTANDER - UDES,null,null,NO,NO,SI,null,SI,"null,"
2552,HOSPITAL BOUQUET ROLDAN,Neuquén,null,null,null,null,Provincial,SI,"null,"
2553,INSTITUTO SUPERIOR DE FORMACION TECNICA (I.S.F.T.) N° 6012 ESCUELA SUPERIOR DE FORMACION EN SALUD,Buenos Aires,null,null,null,null,null,SI,"null,"
2554,UNIVERSIDAD TECNICA DE MANABI,null,null,NO,NO,SI,null,SI,"null,"
2555,INSTITUTO SUPERIOR DE FORMACION  DOCENTE Y TECNICA NRO. 126,Buenos Aires,null,NO,SI,null,null,SI,60770900
2556,UNIVERSIDAD AUTONOMA METROPOLITANA UNIDAD XOCHIMILCO,null,null,null,null,null,null,SI,"null,"
2557,DIRECCION DE CAPACITACION Y ESCUELA SUPERIOR DE SALUD Y ACCION SOCIAL-HOSPITAL DUHAU,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2558,ESCUELA DE INSTRUMENTACION QUIRURGICA DR. ALBERTO I VIAGGIO,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
2559,ESCUELA DE INSTRUMENTACION QUIRURGICA HOSPITAL MUNICIPAL DE SAN ISIDRO,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
2560,INSTITUTO INTEGRAL DE FORMACION PROFESIONAL ISBI,Buenos Aires,null,null,null,null,Privado,SI,"null,"
2561,SANATORIO PRIVADO FIGUEROA PAREDES LAFERRERE DE SICOMED SA,Buenos Aires,null,null,null,null,Privado,SI,"null,"
2562,INSTITUTO SUPERIOR BUENOS AIRES DIPREGEP NRO. 6305,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2563,CENTRO DE FORMACION PROFESIONAL N° 401 MORON,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2564,ASOCIACION DE TRABAJADORES DEL ESTADO - MAR DEL PLATA,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2565,CENTRO DE FORMACION PROFESIONAL N 401 BERAZATEGUI,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2566,HOSPITAL ZONAL ALVEAR,Chubut,null,null,null,null,Provincial,SI,"null,"
2567,HOSPITAL ZONAL CUTRAL CO-PLAZA HUINCUL,Neuquén,null,null,null,null,Provincial,SI,"null,"
2568,INSTITUTO DE EDUCACION SUPERIOR N° 9-026,Mendoza,null,NO,SI,null,Provincial,SI,"null,"
2569,CENTRO DE FORMACION PROFESIONAL N 401 CHACABUCO,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2570,CENTRO DE FORMACION PROFESIONAL N 401 GENERAL VILLEGAS,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2571,CENTRO DE FORMACION PROFESIONAL N? 401 ROQUE PEREZ,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2572,INSTITUTO SUPERIOR PARTICULAR AUTORIZADO N° 4097  MECANICA DENTAL,Santa Fe,null,NO,SI,null,null,SI,"null,"
2573,JEFATURA DE REGION VI - SAN ISIDRO,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2574,CENTRO DE FORMACION PROFESIONAL NRO. 401 CORONEL DORREGO,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2575,DIRECCION DE CAPACITACION Y ESCUELA SUPERIOR DE SALUD Y ACCION SOCIAL-HOSPITAL GRAL MITRE,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2576,UNIDAD ESPECIAL PROFESIONAL N° 154,Chaco,null,NO,SI,null,Provincial,SI,"null,"
2577,INSTITUTO SUPERIOR DE AGENTES DE PROPAGANDA MEDICA DIEGEP 5652,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2578,ASOCIACION DE TRABAJADORES DE LA SANIDAD ARGENTINA - FILIAL SAN PEDRO,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2579,INSTITUTO SUPERIOR AMIT DIPREGEP N° E/T,Buenos Aires,null,NO,SI,null,null,SI,62292800
2580,ISP NRO. 60 ANEXO,Santa Fe,Resolución Ministerial 2753/13,NO,SI,null,null,SI,820445801
2581,EXTENSION AULICA ISET N° 57,Santa Fe,Res Min 2019/83,NO,SI,null,null,SI,8202524
2582,UNIVERSIDAD NACIONAL FEDERICO VILLAREAL,null,null,null,null,null,null,SI,"null,"
2583,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU,null,null,null,null,null,null,SI,"null,"
2584,UNIVERSIDAD DEL SIGLO XXI,null,null,null,null,null,null,SI,"null,"
2585,DIRECCION DE CAPACITACION DE TECNICOS DE LA SALUD - HOSPITAL JOSE MARIA GOMENDIO,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2586,INSTITUTO SUPERIOR DE SERVICIO SOCIAL REMEDIOS DE ESCALADA DE SAN MARTIN,Corrientes,RM Provincial N 690/12 y N 2759/12,null,null,null,null,SI,180041100
2587,CONCURSO UNIFICADO,CABA,null,SI,SI,SI,null,SI,"null,"
2588,INSTITUTO SUPERIOR DE FORMACION TECNICA FECLIBA - DISTRITO V,Buenos Aires,DECRETO N 144/08 - R.M. N 2372/12,NO,SI,null,Privado,SI,62279400
2589,UNIVERSIDAD FEDERAL DE MINAS GERAIS,null,null,null,null,null,null,SI,"null,"
2590,UNIVERSIDAD NACIONAL DE MORENO,Buenos Aires,null,null,null,null,Nacional,SI,"null,"
2591,UNIVERSIDAD NACIONAL DE JOSE C. PAZ,Buenos Aires,null,NO,NO,SI,Nacional,SI,"null,"
2592,INSTITUTO SUPERIOR SANTA CATALINA,Misiones,null,NO,SI,null,Privado,SI,540074500
2593,UNIVERSIDAD ABIERTA INTERAMERICANA - ROSARIO,Santa Fe,null,NO,NO,SI,Privado,SI,"null,"
2594,INST. SUP. SIMON BOLIVAR,Córdoba,null,null,null,null,Provincial,SI,140397100
2595,INSTITUTO DE FORMACION Y CAPACITACION DEL SINDICATO DE SALUD PUBLICA DE BS. AS.,Buenos Aires,null,SI,SI,null,null,SI,60643100
2596,INSTITUTO SUPERIOR EN CIENCIAS DE LA SALUD,Jujuy,RES. MINIST 4206-E 13,NO,SI,null,null,SI,"null,"
2597,HOSPITAL DE NIÑOS VILELA,Santa Fe,null,null,null,null,Municipal,SI,"null,"
2598,COLEGIO N° 29 CDTE. LUIS PIEDRA BUENA,San Luis,null,SI,SI,null,Provincial,SI,"null,"
2599,GOBIERNO DE LA PROVINCIA DE SAN LUIS,San Luis,null,SI,NO,null,null,SI,"null,"
2600,INSTITUTO DE FORMACION DOCENTE CONTINUA SAN LUIS,San Luis,null,NO,SI,null,null,SI,740062000
2601,ESCUELA N° 4-013 DR. BERNARDO A. HOUSSAY,Mendoza,null,null,null,null,null,SI,"null,"
2602,DIRECCION GENERAL DE ESCUELAS - GOBIERNO DE MENDOZA,Mendoza,null,null,null,null,Provincial,SI,"null,"
2603,INSTITUTO SUPERIOR DE FORMACION DOCENTE  DE ITUZAINGO,Corrientes,null,NO,SI,null,null,SI,180176800
2604,HOSPITAL SAN JOSE DE CAÑADA DE GOMEZ,Santa Fe,null,null,null,null,Provincial,SI,"null,"
2605,PROF. DEL CONSUDEC SEPTIMIO WALSH,CABA,null,NO,SI,SI,null,SI,20109600
2606,ESCUELA DE ENFERMERIA DE VENADO TUERTO,Santa Fe,Resolución Nro 0002/215,NO,SI,null,null,SI,820455600
2607,ESCUELA DE ENFERMERIA DE SAN JORGE,Santa Fe,Resolución Nro. 2399/216,NO,SI,null,Provincial,SI,820460400
2608,ESCUELA DE ENFERMERIA DE CAÑADA DE GOMEZ,Santa Fe,Resolución Nro.  0132/2017,NO,SI,null,Provincial,SI,820462100
2609,DIRECCION DE EMERGENCIAS SANITARIAS DEL SISTEMA PROVINCIAL DE SALUD,Tucumán,null,null,null,null,Provincial,SI,"null,"
2610,DIRECCION DE EPIDEMIOLOGIA - TUCUMAN,Tucumán,null,null,null,null,Provincial,SI,"null,"
2611,UNIVERSIDAD AUTONOMA DEL PARAGUAY,null,Decreto N 13912/92,null,null,null,null,SI,"null,"
2612,INSTITUCIONES SANTA FE - CONCURSO DE RESIDENCIAS,Santa Fe,null,null,null,null,Otros,SI,"null,"
2613,ALAS Y RAICES,Misiones,null,NO,SI,null,null,SI,540006200
2614,ESCUELA DE PSICOLOGIA SOCIAL DEL SUR,Buenos Aires,null,NO,SI,null,Privado,SI,61291000
2615,CENTRO DE ESTUDIOS MADRYN,Chubut,RMN 2083/11,NO,SI,null,Privado,SI,260076200
2616,INSTITUTO PROVINCIAL DE LA ADMINISTRACION PUBLICA,Río Negro,null,NO,SI,null,Privado,SI,620094700
2617,CENTRO DE FORMACION PROFESIONAL N° 402 MAR DEL PLATA,Buenos Aires,null,null,null,null,null,SI,"null,"
2618,UNIDAD ACADEMICA SAN JORGE,Santa Fe,null,NO,SI,null,null,SI,820443003
2619,UNIVERSIDAD NACIONAL DEL OESTE,Buenos Aires,null,NO,NO,SI,Nacional,SI,"null,"
2620,UNIVERSIDAD TECNOLOGICA EQUINOCCIAL,null,null,NO,NO,NO,null,SI,"null,"
2621,UNIVERSIDAD DE PAMPLONA,null,null,NO,NO,SI,null,SI,"null,"
2622,UNIVERSIDAD DE ESPECIALIDADES ESPIRITU SANTO,null,null,null,null,null,null,SI,"null,"
2623,INSTITUTO UNIVERSITARIO FUNDACION H.A. BARCELO (LA RIOJA),La Rioja,null,NO,SI,SI,Privado,SI,"null,"
2624,INST. SUPERIOR SAN AGUSTIN,Misiones,null,NO,SI,NO,null,SI,540129600
2625,INSTITUTO DE EDUCACION SUPERIOR PRESBITERO ORLANDO BOTTEGAL,Entre Ríos,null,NO,SI,null,Provincial,SI,300078400
2626,INSTITUTO TEOLOGICO DE CORDOBA,Córdoba,null,NO,SI,null,Privado,SI,140094300
2627,INSTITUTO SUPERIOR DE FORMACION TECNICA N°182,Buenos Aires,null,NO,SI,null,Provincial,SI,60932500
2628,INSTITUTO PATRIA GRANDE,Mendoza,null,NO,SI,null,Provincial,SI,500172500
2629,IPESMI - INSTITUTO PRIVADO DE ESTUDIOS SUPERIORES DE MISIONES,Misiones,null,NO,SI,null,null,SI,540063500
2630,INST. SUP. DE EST. TECNICOS,Misiones,null,null,null,null,Privado,SI,540121700
2631,INST. SUP. DEL PROF. ANTONIO R. DE MONTOYA,Misiones,null,NO,SI,null,Privado,SI,549000300
2632,INSTITUTO SANTA BARBARA,Tucumán,null,SI,NO,null,Privado,SI,900182000
2633,INSTITUTO MADRE CAMILA ROLON,Buenos Aires,null,SI,NO,null,Privado,SI,60498900
2634,ESCUELA CRISTIANA EVANGELICA ARGENTINA,CABA,null,SI,NO,null,Privado,NO,"null,"
2635,INSTITUTO CAMILO GOLGI IT52,Corrientes,null,NO,SI,null,Privado,SI,"null,"
2636,UNIVERSIDAD NACIONAL EXPERIMENTAL FRANCISCO DE MIRANDA,null,null,NO,SI,SI,null,SI,"null,"
